candidate_id,gender,ethnicity,age,degree,field_of_study,university,gpa,years_experience,num_skills,skills,job_title_applied,prev_companies,resume_text,shortlisted
CAND-0807,Female,Asian,39,Master,Engineering,Manchester University,3.33,4,10,Machine Learning|Java|Data Analysis|AWS|React|Problem Solving|Deep Learning|Communication|Python|Tableau,Data Analyst,4,"Experienced professional with 4 years of experience. Holds a Master in Engineering. Key skills include: Machine Learning, Java, Data Analysis, AWS, React, Problem Solving, Deep Learning, Communication, Python, Tableau. Proven track record of delivering results in dynamic environments.",1
CAND-0808,Female,White,23,None,Psychology,Bristol University,3.98,11,4,Communication|Data Analysis|NLP|Excel,Business Analyst,3,"Experienced professional with 11 years of experience. Holds a None in Psychology. Key skills include: Communication, Data Analysis, NLP, Excel. Proven track record of delivering results in dynamic environments.",1
CAND-0809,Female,White,34,None,Psychology,Sheffield University,3.42,2,8,NLP|React|Python|Kubernetes|Statistics|Docker|Communication|Tableau,ML Engineer,1,"Experienced professional with 2 years of experience. Holds a None in Psychology. Key skills include: NLP, React, Python, Kubernetes, Statistics, Docker, Communication, Tableau. Proven track record of delivering results in dynamic environments.",0
CAND-0810,Female,Other,23,Master,Business Administration,University of London,3.3,9,7,Agile|Docker|R|Java|TensorFlow|Kubernetes|SQL,ML Engineer,4,"Experienced professional with 9 years of experience. Holds a Master in Business Administration. Key skills include: Agile, Docker, R, Java, TensorFlow, Kubernetes, SQL. Proven track record of delivering results in dynamic environments.",1
CAND-0811,Male,Hispanic,22,Master,Computer Science,Sheffield University,2.76,15,9,AWS|Java|Team Collaboration|Problem Solving|TensorFlow|Kubernetes|R|Tableau|JavaScript,Data Analyst,3,"Experienced professional with 15 years of experience. Holds a Master in Computer Science. Key skills include: AWS, Java, Team Collaboration, Problem Solving, TensorFlow, Kubernetes, R, Tableau, JavaScript. Proven track record of delivering results in dynamic environments.",1
CAND-0812,Female,White,44,Master,Engineering,Nottingham University,2.56,2,10,Problem Solving|SQL|Kubernetes|R|JavaScript|Machine Learning|Python|Data Analysis|NLP|Leadership,Data Scientist,1,"Experienced professional with 2 years of experience. Holds a Master in Engineering. Key skills include: Problem Solving, SQL, Kubernetes, R, JavaScript, Machine Learning, Python, Data Analysis, NLP, Leadership. Proven track record of delivering results in dynamic environments.",1
CAND-0813,Male,White,37,PhD,Data Science,University of London,3.45,10,12,SQL|Data Analysis|Statistics|Deep Learning|Agile|R|Machine Learning|Team Collaboration|Java|Git|C++|Tableau,Data Scientist,1,"Experienced professional with 10 years of experience. Holds a PhD in Data Science. Key skills include: SQL, Data Analysis, Statistics, Deep Learning, Agile, R, Machine Learning, Team Collaboration, Java, Git, C++, Tableau. Proven track record of delivering results in dynamic environments.",1
CAND-0814,Male,Mixed,22,Bachelor,Engineering,Birmingham University,2.1,2,9,R|Deep Learning|JavaScript|Project Management|React|Problem Solving|Git|Communication|Statistics,ML Engineer,5,"Experienced professional with 2 years of experience. Holds a Bachelor in Engineering. Key skills include: R, Deep Learning, JavaScript, Project Management, React, Problem Solving, Git, Communication, Statistics. Proven track record of delivering results in dynamic environments.",0
CAND-0815,Female,Hispanic,25,Bachelor,Computer Science,Manchester University,2.35,6,7,Data Analysis|C++|Statistics|Project Management|Machine Learning|SQL|Problem Solving,Software Engineer,2,"Experienced professional with 6 years of experience. Holds a Bachelor in Computer Science. Key skills include: Data Analysis, C++, Statistics, Project Management, Machine Learning, SQL, Problem Solving. Proven track record of delivering results in dynamic environments.",1
CAND-0816,Female,White,47,Master,Mathematics,Cardiff University,3.01,9,6,Docker|TensorFlow|Tableau|Leadership|JavaScript|Python,Business Analyst,5,"Experienced professional with 9 years of experience. Holds a Master in Mathematics. Key skills include: Docker, TensorFlow, Tableau, Leadership, JavaScript, Python. Proven track record of delivering results in dynamic environments.",1
CAND-0817,Male,Black,26,Bachelor,Other,Bristol University,3.81,1,12,Kubernetes|Docker|SQL|Problem Solving|Agile|Python|Team Collaboration|R|Tableau|Statistics|Excel|Data Analysis,Business Analyst,2,"Experienced professional with 1 years of experience. Holds a Bachelor in Other. Key skills include: Kubernetes, Docker, SQL, Problem Solving, Agile, Python, Team Collaboration, R, Tableau, Statistics, Excel, Data Analysis. Proven track record of delivering results in dynamic environments.",1
CAND-0818,Male,Black,52,Bachelor,Mathematics,Nottingham University,2.63,6,6,Statistics|Communication|Java|Tableau|Docker|Agile,Data Analyst,2,"Experienced professional with 6 years of experience. Holds a Bachelor in Mathematics. Key skills include: Statistics, Communication, Java, Tableau, Docker, Agile. Proven track record of delivering results in dynamic environments.",1
CAND-0819,Female,Black,47,Master,Other,Nottingham University,2.31,12,9,Python|Data Analysis|R|AWS|Deep Learning|Git|Problem Solving|Tableau|Kubernetes,Data Analyst,5,"Experienced professional with 12 years of experience. Holds a Master in Other. Key skills include: Python, Data Analysis, R, AWS, Deep Learning, Git, Problem Solving, Tableau, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0820,Female,White,33,Bachelor,Computer Science,Cardiff University,2.94,8,8,Project Management|Python|React|AWS|Communication|Excel|C++|TensorFlow,Software Engineer,1,"Experienced professional with 8 years of experience. Holds a Bachelor in Computer Science. Key skills include: Project Management, Python, React, AWS, Communication, Excel, C++, TensorFlow. Proven track record of delivering results in dynamic environments.",1
CAND-0821,Female,Asian,49,Bachelor,Business Administration,Nottingham University,3.94,1,8,Machine Learning|SQL|R|React|NLP|Excel|Data Analysis|Leadership,Product Manager,3,"Experienced professional with 1 years of experience. Holds a Bachelor in Business Administration. Key skills include: Machine Learning, SQL, R, React, NLP, Excel, Data Analysis, Leadership. Proven track record of delivering results in dynamic environments.",1
CAND-0822,Female,White,22,None,Business Administration,Bristol University,3.26,13,12,Machine Learning|NLP|Data Analysis|JavaScript|Excel|R|Tableau|Team Collaboration|Statistics|React|Java|Python,Data Analyst,2,"Experienced professional with 13 years of experience. Holds a None in Business Administration. Key skills include: Machine Learning, NLP, Data Analysis, JavaScript, Excel, R, Tableau, Team Collaboration, Statistics, React, Java, Python. Proven track record of delivering results in dynamic environments.",1
CAND-0823,Male,White,42,Master,Psychology,Nottingham University,3.57,10,12,R|Team Collaboration|Project Management|Data Analysis|Kubernetes|Statistics|Leadership|NLP|C++|React|Excel|JavaScript,Data Scientist,2,"Experienced professional with 10 years of experience. Holds a Master in Psychology. Key skills include: R, Team Collaboration, Project Management, Data Analysis, Kubernetes, Statistics, Leadership, NLP, C++, React, Excel, JavaScript. Proven track record of delivering results in dynamic environments.",1
CAND-0824,Female,White,31,Master,Data Science,Other Institution,2.98,8,4,Agile|AWS|Kubernetes|Project Management,ML Engineer,5,"Experienced professional with 8 years of experience. Holds a Master in Data Science. Key skills include: Agile, AWS, Kubernetes, Project Management. Proven track record of delivering results in dynamic environments.",1
CAND-0825,Male,Black,25,Master,Engineering,University of London,2.65,15,11,Data Analysis|TensorFlow|R|React|Team Collaboration|NLP|C++|Project Management|Statistics|Machine Learning|Kubernetes,Business Analyst,0,"Experienced professional with 15 years of experience. Holds a Master in Engineering. Key skills include: Data Analysis, TensorFlow, R, React, Team Collaboration, NLP, C++, Project Management, Statistics, Machine Learning, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0826,Female,White,54,Bachelor,Economics,Cardiff University,3.4,0,7,TensorFlow|Project Management|Data Analysis|Excel|Python|Deep Learning|Docker,Data Scientist,2,"Experienced professional with 0 years of experience. Holds a Bachelor in Economics. Key skills include: TensorFlow, Project Management, Data Analysis, Excel, Python, Deep Learning, Docker. Proven track record of delivering results in dynamic environments.",1
CAND-0827,Male,Hispanic,31,Bachelor,Economics,Other Institution,2.31,14,8,Machine Learning|TensorFlow|Agile|Git|Project Management|NLP|Team Collaboration|Excel,Software Engineer,4,"Experienced professional with 14 years of experience. Holds a Bachelor in Economics. Key skills include: Machine Learning, TensorFlow, Agile, Git, Project Management, NLP, Team Collaboration, Excel. Proven track record of delivering results in dynamic environments.",1
CAND-0828,Male,Mixed,29,Bachelor,Psychology,Other Institution,2.95,4,8,Git|AWS|C++|Python|Deep Learning|Docker|R|Kubernetes,Software Engineer,2,"Experienced professional with 4 years of experience. Holds a Bachelor in Psychology. Key skills include: Git, AWS, C++, Python, Deep Learning, Docker, R, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0829,Female,Black,40,Bachelor,Computer Science,Other Institution,2.11,4,10,SQL|Kubernetes|Data Analysis|Team Collaboration|Machine Learning|JavaScript|Communication|Leadership|Git|Tableau,ML Engineer,2,"Experienced professional with 4 years of experience. Holds a Bachelor in Computer Science. Key skills include: SQL, Kubernetes, Data Analysis, Team Collaboration, Machine Learning, JavaScript, Communication, Leadership, Git, Tableau. Proven track record of delivering results in dynamic environments.",1
CAND-0830,Male,White,26,Master,Computer Science,Other Institution,2.83,12,5,C++|SQL|Project Management|Agile|Communication,Data Scientist,2,"Experienced professional with 12 years of experience. Holds a Master in Computer Science. Key skills include: C++, SQL, Project Management, Agile, Communication. Proven track record of delivering results in dynamic environments.",1
CAND-0831,Male,White,23,Bachelor,Engineering,Nottingham University,2.08,7,6,Data Analysis|Kubernetes|JavaScript|R|Problem Solving|AWS,Business Analyst,5,"Experienced professional with 7 years of experience. Holds a Bachelor in Engineering. Key skills include: Data Analysis, Kubernetes, JavaScript, R, Problem Solving, AWS. Proven track record of delivering results in dynamic environments.",0
CAND-0832,Male,White,40,Master,Economics,Other Institution,2.14,6,12,Java|Project Management|Leadership|Statistics|React|Python|Tableau|SQL|Problem Solving|Communication|Git|Machine Learning,Software Engineer,4,"Experienced professional with 6 years of experience. Holds a Master in Economics. Key skills include: Java, Project Management, Leadership, Statistics, React, Python, Tableau, SQL, Problem Solving, Communication, Git, Machine Learning. Proven track record of delivering results in dynamic environments.",1
CAND-0833,Male,Asian,40,Bachelor,Psychology,Other Institution,2.78,6,12,TensorFlow|R|Project Management|Git|Kubernetes|AWS|Machine Learning|Excel|Agile|Python|Leadership|C++,Business Analyst,5,"Experienced professional with 6 years of experience. Holds a Bachelor in Psychology. Key skills include: TensorFlow, R, Project Management, Git, Kubernetes, AWS, Machine Learning, Excel, Agile, Python, Leadership, C++. Proven track record of delivering results in dynamic environments.",1
